,Average Daily Returns,Beta Alpha,Sharpe Ratio,Piotroski F-Score,Revenue Growth,Earning per Share,Price to Earning,Debt to Equity,Free Cash Flow,Return on Equity,Dividend Yield
TARA.JK,-0.0030683814031298626,"{'beta': array([0.132]), 'alpha': array([-0.003])}",-1.63,"{'op_revenue_v_net_income_margin': 21584341192.0, 'current_ratio': 0.041783680383276026}",-81.34437401620058,-1.2577969787284473,-6.360326932958204,0.0,,-1.2265544698102335,0.0
TAXI.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,"{'op_revenue_v_net_income_margin': 74668604000.0, 'percent_shares_outstanding': 39.88837930118409}",196.59167119758462,-5.196503383882126,-9.621854602285806,0.0,,10.231736531605177,44.0
TAYS.JK,-0.001011974891020201,,-0.3,{},,,0.0,0.0,,,0.0
TBIG.JK,0.0009053626673893033,"{'beta': array([0.034]), 'alpha': array([0.001])}",0.59,"{'net_income': 1009625000000.0, 'roa': 0.027644824172894378, 'op_revenue_v_net_income_margin': 4318064000000.0, 'lt_debt_decreased_percent': 43.29231762768245, 'current_ratio': 0.7452490126105303}",-13.78563670305315,44.60163699137129,41.702505232259504,3.3850802902682324,,11.591984644215483,17.383903225806453
TBLA.JK,0.0003722873927870018,"{'beta': array([0.051]), 'alpha': array([0.])}",0.34,"{'net_income': 678029000000.0, 'roa': 0.034893663535411665, 'op_revenue_v_net_income_margin': 10185227000000.0, 'lt_debt_decreased_percent': 6.566724397162442, 'current_ratio': 0.6969395706194127}",-31.986544634758257,112.52902102223592,5.865153664400785,2.076480340368833,,11.534936689005718,51.793939393939404
TBMS.JK,0.0019158703799876896,"{'beta': array([-0.1]), 'alpha': array([0.002])}",0.98,{},,,0.0,0.0,,,227.65328888888888
TCID.JK,-0.00017251458101509814,"{'beta': array([-0.032]), 'alpha': array([-0.])}",-0.14,"{'op_revenue_v_net_income_margin': 1979276967265.0, 'current_ratio': 0.20079637597864253}",1.720415828442548,-241.544077129588,-11.260884689549744,0.009267665234865777,,-5.207219000035758,223.16176470588235
TCPI.JK,0.000846189502005218,"{'beta': array([0.1]), 'alpha': array([0.001])}",0.52,"{'net_income': 56130000000.0, 'roa': 0.020394511903338807, 'op_revenue_v_net_income_margin': 1616238000000.0, 'current_ratio': 0.47985165381578665}",0.09210996457447171,11.226,650.2761446641724,0.8426179231626991,,4.192225449564458,0.28082191780821913
TDPM.JK,0.0004358106826802077,"{'beta': array([0.009]), 'alpha': array([0.])}",0.35,"{'op_revenue_v_net_income_margin': 202311169.0, 'lt_debt_decreased_percent': 64.39604956898845, 'current_ratio': 0.5574649241828527}",149.87696350490026,-0.00033405786881839723,-356225.70550700475,0.6770900298659479,,-2.357803268063975,
TEBE.JK,-6.382536881657519e-05,"{'beta': array([-0.168]), 'alpha': array([0.])}",-0.03,"{'op_revenue_v_net_income_margin': 200442742000.0, 'current_ratio': 0.21421056234528338, 'percent_shares_outstanding': 16.634241245136185}",-55.81492118715231,-1.9376382288006588,-399.9714644769897,0.056054415934022654,,-0.38290240027094596,1.1612903225806452
TECH.JK,0.0001714892127052276,"{'beta': array([-0.334]), 'alpha': array([0.])}",0.05,"{'net_income': 1660892048.0, 'roa': 0.025453597822839097, 'op_revenue_v_net_income_margin': 19891630689.0, 'current_ratio': 0.18743292058199962, 'percent_shares_outstanding': 8.494502746159357}",-8.610958750890791,1.3220504701857716,37.820038741012745,0.0,,3.124795618545926,
TELE.JK,-0.0009727739817997445,"{'beta': array([0.022]), 'alpha': array([-0.001])}",-2.0,"{'op_revenue_v_net_income_margin': 6772573000000.0, 'lt_debt_decreased_percent': 87.62914210706649}",137.82137783388274,-350.9449588596248,-0.14247248389739545,-0.9831469638165116,,61.892296239617,
TFAS.JK,0.002774103963293719,"{'beta': array([0.118]), 'alpha': array([0.003])}",0.76,"{'net_income': 6485257601.0, 'roa': 0.028953355299236268, 'op_revenue_v_net_income_margin': 562000018854.0, 'current_ratio': 0.29451294997319505}",-11.804825233847176,3.9142802031946538,117.00746400990958,0.3967584341301054,,4.17715799939375,0.0
TFCO.JK,0.0014640262257625003,"{'beta': array([-0.051]), 'alpha': array([0.001])}",0.55,"{'op_revenue_v_net_income_margin': 149593419.0, 'lt_debt_decreased_percent': 100.0, 'current_ratio': 0.08715035861606459}",-30.57865567504452,-0.00017779904363583827,-3740177.5982666677,0.003809875590125431,,-0.29586107285696955,
TGKA.JK,0.0003727436366371531,"{'beta': array([-0.032]), 'alpha': array([0.])}",0.25,"{'net_income': 478557787065.0, 'roa': 0.14234503928260098, 'op_revenue_v_net_income_margin': 12010325754632.0, 'current_ratio': 0.5244815416580806, 'percent_shares_outstanding': 0.0009844384537581767}",4.718484696409155,521.0249737702952,13.38707423086993,0.08778984407937394,,29.934952757077244,29.770609318996417
TGRA.JK,0.00011452017982150317,"{'beta': array([0.12]), 'alpha': array([0.])}",0.05,"{'net_income': 1821391231.0, 'roa': 0.00410423114746814, 'op_revenue_v_net_income_margin': 10605781199.0, 'current_ratio': 0.19425230343016126}",-67.88027550650594,0.6623240531718259,75.49174722034225,0.25260578435577713,,0.5897946364540918,0.0
TGUK.JK,-0.00187885275872001,,-0.52,{},,,0.0,0.0,,,0.0
TIFA.JK,0.003208512553528391,"{'beta': array([0.195]), 'alpha': array([0.003])}",1.12,"{'net_income': 14885370000.0, 'operating_cashflow': 327260071000.0, 'roa': 0.013485372965256263, 'op_revenue_v_net_income_margin': 78356264000.0, 'current_ratio': 0.6691517373203572}",-0.4458578616621208,4.190453361495033,134.83027998632213,1.4495991527170529,328061382000.0,4.075999328524212,11.327433628318584
TINS.JK,0.00036340791175213635,"{'beta': array([0.065]), 'alpha': array([0.])}",0.19,"{'op_revenue_v_net_income_margin': 15556579000000.0, 'current_ratio': 0.6597163462531944}",4.169075613936685,-45.731797309874956,-17.930631382006407,0.6266062680350097,,-6.894731951832281,370.3663048780488
TIRA.JK,0.0012339385396228106,"{'beta': array([-0.012]), 'alpha': array([0.001])}",0.44,{},,,0.0,0.0,,,19.48546511627907
TIRT.JK,0.0005519869331775072,"{'beta': array([-0.192]), 'alpha': array([0.001])}",0.24,"{'op_revenue_v_net_income_margin': 583278270906.0, 'lt_debt_decreased_percent': 41.84714488261971}",977.2984886181105,-409.57771624800444,-0.12207695393692848,-2.141290163808311,,106.16813578468016,
TKIM.JK,0.0006610998553371652,"{'beta': array([0.073]), 'alpha': array([0.001])}",0.36,"{'net_income': 148334000.0, 'roa': 0.048267738314107675, 'op_revenue_v_net_income_margin': 718119000.0, 'current_ratio': 0.5066540845712054}",-15.423360036858478,0.04764648673268747,142717.76297275067,0.6458717652754454,,9.783751482396582,3.75
TLDN.JK,-0.000604971594840401,,-0.75,"{'net_income': 232396926000.0, 'roa': 0.0478076992033542, 'op_revenue_v_net_income_margin': 2483312607000.0, 'current_ratio': 0.7834951863450036}",-7.578037307129433,17.950560650942975,25.737357678336934,1.5365537594205136,,22.082239894844275,0.0
TLKM.JK,0.0004452988676680814,"{'beta': array([0.014]), 'alpha': array([0.])}",0.42,"{'net_income': 21052000000000.0, 'roa': 0.08562143871022845, 'op_revenue_v_net_income_margin': 115395000000000.0, 'lt_debt_decreased_percent': 12.957885266269653, 'current_ratio': 0.5098526475050128}",-4.722435584107255,212.51294133150037,18.492991416788904,0.6739895083886143,,20.563815031160257,13.825916030534351
TMAS.JK,0.009452722981554347,"{'beta': array([0.391]), 'alpha': array([0.009])}",0.76,"{'net_income': 62788000000.0, 'roa': 0.016363655317640682, 'op_revenue_v_net_income_margin': 2606830000000.0, 'current_ratio': 0.6844064695702937}",-20.790464062208855,1.1040832343525562,143.1051528399057,0.973946112742644,,5.204144218814753,85.51582278481014
TMPO.JK,-6.69172144529046e-06,"{'beta': array([0.164]), 'alpha': array([-0.])}",-0.0,{},,,0.0,0.0,,,1.3157894736842104
TNCA.JK,0.001637705477800372,"{'beta': array([0.056]), 'alpha': array([0.002])}",0.43,{},,,0.0,0.0,,,0.0
TOBA.JK,0.0003581402225390579,"{'beta': array([-0.03]), 'alpha': array([0.])}",0.15,"{'net_income': 24563977.0, 'roa': 0.03182390834036275, 'op_revenue_v_net_income_margin': 307368427.0, 'lt_debt_decreased_percent': 0.20632700201723483, 'current_ratio': 0.6231055922762986}",-28.256630173115717,0.0030300834715406635,100987.3169746088,1.7379055106724928,,10.493971175019862,14.098970588235296
TOOL.JK,-0.0023337884937232193,,-1.19,{},,,0.0,0.0,,,0.0
TOPS.JK,-0.0023701764515149572,"{'beta': array([0.044]), 'alpha': array([-0.002])}",-1.69,"{'op_revenue_v_net_income_margin': 454951291833.0, 'current_ratio': 0.6401809923009445}",-47.286678596108864,-4.0587912384196,-0.9855150868901323,1.0496896704713938,,-15.995933071928656,0.0
TOSK.JK,,,,{},,,0.0,0.0,,,0.0
TOTL.JK,0.0004051846014719533,"{'beta': array([-0.075]), 'alpha': array([0.])}",0.32,"{'net_income': 108871291000.0, 'roa': 0.037683987481466195, 'op_revenue_v_net_income_margin': 2183822634000.0, 'current_ratio': 0.6056973093991455}",31.376711976836603,31.927066007819487,13.593482091141915,0.0036885951194709356,,9.534953322223243,89.86175115207374
TOTO.JK,0.00021076619862464183,"{'beta': array([-0.123]), 'alpha': array([0.])}",0.18,"{'op_revenue_v_net_income_margin': 1653009423857.0, 'current_ratio': 0.34324665009539856}",-11.443340274067236,-2.973804987209302,-77.34199148540608,0.11715289885158939,,-1.5114114736807407,3172.608695652174
TOWR.JK,2.8134791454042442e-05,"{'beta': array([0.001]), 'alpha': array([0.])}",0.02,"{'net_income': 2836000000000.0, 'roa': 0.08280400764389605, 'op_revenue_v_net_income_margin': 4609426000000.0, 'lt_debt_decreased_percent': 47.64781502667775, 'current_ratio': 0.7026516260797587}",-13.77964472992744,56.948934644375754,15.364642121297603,4.465650937546829,,27.92976982560636,14.253142857142857
TOYS.JK,-0.0015867326735639678,,-0.55,{},,,0.0,0.0,,,0.0
TPIA.JK,0.0016565299531266769,"{'beta': array([-0.039]), 'alpha': array([0.002])}",0.99,"{'net_income': 51352000.0, 'roa': 0.01428942314996743, 'op_revenue_v_net_income_margin': 1755092000.0, 'lt_debt_decreased_percent': 21.846617201838463, 'current_ratio': 0.4946251878631174}",-29.994322640650278,0.0005935858148479152,10529227.356286027,0.9832813687520388,,2.834291214701754,12.816696
TPMA.JK,0.0016168171364313493,"{'beta': array([0.056]), 'alpha': array([0.002])}",0.68,"{'net_income': 2085091.0, 'roa': 0.02009508037329575, 'op_revenue_v_net_income_margin': 37676697.0, 'current_ratio': 0.25787576398811707}",-5.365546506291647,0.000795120025134733,848928.4367924469,0.20383820003781375,,2.707778482115761,11.42222222222222
TRAM.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,"{'op_revenue_v_net_income_margin': 4372645354000.0, 'current_ratio': 0.7554927000231304}",,,0.0,0.0,,-66.84470727365537,
TRGU.JK,-0.0003850470483265959,,-0.2,"{'net_income': 49687918446.0, 'roa': 0.014086110065182773, 'op_revenue_v_net_income_margin': 3563277996908.0, 'lt_debt_decreased_percent': 25.644141392067144, 'current_ratio': 0.7090031808742777, 'percent_shares_outstanding': 9.72388432384387}",-5.32550375555225,-1.9560912333167981,-110.4242973543442,4.139454077355047,,-3.597836197985832,0.0
TRIL.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,"{'op_revenue_v_net_income_margin': 11667574249.0, 'current_ratio': 0.11391505331726876}",,,0.0,0.0,,-4.782315842898677,
TRIM.JK,0.0016359669009694473,"{'beta': array([-0.113]), 'alpha': array([0.002])}",0.68,"{'net_income': 28262922000.0, 'roa': 0.01042832491553312, 'op_revenue_v_net_income_margin': 389118493000.0, 'current_ratio': 0.6965754272366039}",-7.826975942235478,3.9754857875587164,65.90389552389523,1.043776715013214,,3.4378893914185373,18.702290076335878
TRIN.JK,0.0002834327654622509,"{'beta': array([-0.08]), 'alpha': array([0.])}",0.1,"{'net_income': 17818118000.0, 'roa': 0.012103343167140566, 'current_ratio': 0.5199915093212134, 'percent_shares_outstanding': 0.4481952527224979}",32.21923901841569,4.09380417442369,32.243848111904974,1.5680703911725082,,2.596701122200431,0.0
TRIO.JK,0.0,"{'beta': array([0.]), 'alpha': array([0.])}",,{'op_revenue_v_net_income_margin': 766603690959.0},3.8901116790343573,,0.0,0.0,,6.99341890096961,
TRIS.JK,0.0012734641586684481,"{'beta': array([0.147]), 'alpha': array([0.001])}",0.37,{},,,0.0,0.0,,,31.89160806451613
TRJA.JK,0.000508590712284479,,0.2,{},,,0.0,0.0,,,1.5625
TRON.JK,0.0008879980885058858,,0.34,{},,,0.0,0.0,,,0.0
TRST.JK,0.00048160642538207926,"{'beta': array([0.045]), 'alpha': array([0.])}",0.34,"{'net_income': 74755880531.0, 'roa': 0.017789467397933464, 'op_revenue_v_net_income_margin': 2917156237010.0, 'current_ratio': 0.4605728668901839}",-18.08460976133228,26.62246457656695,17.72938784996839,0.8656010938651324,,3.4034015551715937,31.35593220338983
TRUE.JK,-0.00046258856882235125,,-0.15,{},,,0.0,0.0,,,0.0
TRUK.JK,0.0005549749700517655,"{'beta': array([0.156]), 'alpha': array([0.])}",0.21,{},,,0.0,0.0,,,0.0
TRUS.JK,0.0007079749203747585,"{'beta': array([0.004]), 'alpha': array([0.001])}",0.32,{},,,0.0,0.0,,,
TSPC.JK,0.0005638501701494284,"{'beta': array([-0.075]), 'alpha': array([0.001])}",0.51,"{'net_income': 787803135441.0, 'roa': 0.08652748689930663, 'op_revenue_v_net_income_margin': 10180598954805.0, 'lt_debt_decreased_percent': 28.40018790986512, 'current_ratio': 0.2995633625554579}",-2.3680828084385266,174.68461623876098,11.077105939055443,0.17829854106983242,,13.008189600199529,57.054263565891475
TUGU.JK,0.0002505477601118575,"{'beta': array([-0.092]), 'alpha': array([0.])}",0.13,"{'net_income': 265143084000.0, 'roa': 0.013624963737361636, 'op_revenue_v_net_income_margin': 2971170416000.0, 'lt_debt_decreased_percent': 4.216431047201018, 'current_ratio': 0.565338036789729}",-11.774545430355445,74.57098171291723,15.019247088790745,0.030017600260508946,,3.412676997024483,15.286196428571428
TYRE.JK,-0.0021163907837794095,,-1.38,{},,,0.0,0.0,,,0.0
UANG.JK,0.0035107740842436285,,0.85,{},,,0.0,0.0,,,0.0
UCID.JK,-0.000324194673107726,"{'beta': array([0.011]), 'alpha': array([-0.])}",-0.34,"{'net_income': 311448000000.0, 'roa': 0.040777325959107984, 'op_revenue_v_net_income_margin': 8122485000000.0, 'current_ratio': 0.40842515109768895}",-7.488094235214211,75.1688852599707,12.438657255143717,0.06969440615623941,,6.893762770254612,3.667914438502674
UDNG.JK,-0.002470638424587787,,-0.76,{},,,0.0,0.0,,,0.0
UFOE.JK,0.0022388458860936526,,0.61,{},,,0.0,0.0,,,0.3152596153846154
ULTJ.JK,0.00011270573751800557,"{'beta': array([0.053]), 'alpha': array([0.])}",0.14,"{'net_income': 1099696000000.0, 'roa': 0.12562045099699387, 'op_revenue_v_net_income_margin': 4867666000000.0, 'current_ratio': 0.4537727167426157}",-9.812832551617573,105.75830627470089,15.97983231322111,0.12978242761097966,,23.46817177645978,9.319526627218936
UNIC.JK,0.001287460955276293,"{'beta': array([-0.063]), 'alpha': array([0.001])}",0.84,"{'net_income': 27703452.0, 'roa': 0.11435592750623677, 'op_revenue_v_net_income_margin': 297253916.0, 'current_ratio': 0.1797368870847983}",-12.42950967795015,0.07227031318061282,110003.67440129844,0.03482440413197407,,14.555347127123303,34.093240251572325
UNIQ.JK,0.001464915134881952,,0.49,{},,,0.0,0.0,,,0.0
UNIT.JK,0.0011164483227472557,"{'beta': array([0.129]), 'alpha': array([0.001])}",0.72,{},,,0.0,0.0,,,
UNSP.JK,0.0010589645988786191,"{'beta': array([-0.029]), 'alpha': array([0.001])}",0.6,"{'op_revenue_v_net_income_margin': 3275017000000.0, 'lt_debt_decreased_percent': 21.007112463707838}",-36.87622667090393,-559.9649962622938,-0.19822667620460757,-1.1254860336211012,,13.176977284077998,61.85135135135135
UNTD.JK,,,,"{'net_income': 47113400529.0, 'roa': 0.07860729881373021, 'op_revenue_v_net_income_margin': 599703383596.0, 'current_ratio': 0.798575237730934}",28.844025433041075,,0.0,0.0,,39.02563812324401,0.0
UNTR.JK,0.0006347218472778937,"{'beta': array([0.141]), 'alpha': array([0.001])}",0.44,"{'net_income': 6003200000000.0, 'roa': 0.06015172418727062, 'op_revenue_v_net_income_margin': 54343584000000.0, 'current_ratio': 0.36726923166062037}",-24.054364468344733,1652.9498846741446,14.413625132196163,0.3130852442190801,,9.957804235825526,42.5813221406086
